time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-06T01:40:26.880Z,38.8091667,-122.8161667,2.6,1.27,md,30,102,0.01017,0.07,nc,nc72770911,2017-03-08T11:01:01.503Z,"6km NW of The Geysers, California",earthquake,0.27,0.34,0.218,9,reviewed,nc,nc
2017-03-06T01:39:03.210Z,5.6689,124.0092,529.44,4.6,mb,,75,2.09,0.82,us,us10008774,2017-03-06T23:16:56.040Z,"62km SW of Malisbeng, Philippines",earthquake,11.1,8.5,0.052,109,reviewed,us,us
2017-03-06T01:32:19.650Z,57.8528,-152.9061,41.1,2.5,ml,,,,0.6,ak,ak15444130,2017-03-06T01:40:24.080Z,"20km WNW of Kodiak Station, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-03-06T01:30:09.650Z,33.9136667,-118.339,13.8,1.63,ml,39,94,0.01305,0.2,ci,ci37820112,2017-03-07T22:32:12.914Z,"1km ESE of Hawthorne, CA",earthquake,0.22,0.37,0.207,40,reviewed,ci,ci
2017-03-06T01:29:27.204Z,61.2964,-146.6992,19.8,1.7,ml,,,,0.71,ak,ak15444128,2017-03-06T01:33:39.854Z,"26km NW of Valdez, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-03-06T01:26:22.430Z,43.4216,45.8099,10,4.5,mb,,43,1.918,0.78,us,us10008771,2017-03-06T22:43:05.623Z,"3km SE of Tolstoy-Yurt, Russia",earthquake,6.1,1.9,0.073,55,reviewed,us,us
2017-03-06T01:17:40.300Z,44.6848333,-112.9268333,0.81,0.96,md,4,323,0.153,0.01,mb,mb80201554,2017-03-06T21:41:12.170Z,"27km WNW of Lima, Montana",earthquake,2.76,0.94,,1,reviewed,mb,mb
2017-03-06T01:12:04.540Z,44.7176667,-112.8986667,2.36,1.3,ml,7,175,0.116,0.1,mb,mb80201534,2017-03-06T18:48:05.890Z,"25km WNW of Lima, Montana",earthquake,1.05,0.64,0.094,2,reviewed,mb,mb
2017-03-06T01:08:46.180Z,33.721,-116.8228333,15.86,0.81,ml,23,180,0.09073,0.12,ci,ci37820104,2017-03-07T22:32:47.137Z,"7km ESE of Valle Vista, CA",earthquake,0.4,0.45,0.129,13,reviewed,ci,ci
2017-03-06T01:06:11.000Z,18.4855,-67.5329,18,2.7,Md,8,298.8,0.11318773,0.07,pr,pr17065000,2017-03-06T22:11:18.040Z,"30km WNW of Rincon, Puerto Rico",earthquake,0.9,0.4,0,7,reviewed,pr,pr
2017-03-06T00:57:51.680Z,38.7925,-122.7751667,2.74,0.3,md,18,95,0.009988,0.06,nc,nc72770896,2017-03-08T01:51:03.384Z,"2km NW of The Geysers, California",earthquake,0.47,0.32,0.042,4,reviewed,nc,nc
2017-03-06T00:43:13.860Z,38.8450012,-122.8306656,2.5,1.03,md,12,111,0.007428,0.06,nc,nc72770891,2017-03-06T00:59:02.180Z,"9km WNW of Cobb, California",earthquake,0.45,0.76,0.08,5,automatic,nc,nc
2017-03-06T00:35:43.220Z,33.9851667,-118.3455,10.21,1.87,ml,58,62,0.01449,0.21,ci,ci37820096,2017-03-07T22:32:44.048Z,"1km SSE of View Park-Windsor Hills, CA",earthquake,0.18,0.34,0.165,57,reviewed,ci,ci
2017-03-06T00:32:42.050Z,38.7928333,-122.7651667,2.51,1.86,md,52,48,0.01778,0.04,nc,nc72770886,2017-03-06T19:54:02.671Z,"1km NNW of The Geysers, California",earthquake,0.11,0.21,0.229,28,reviewed,nc,nc
2017-03-06T00:26:36.700Z,-18.1375,-70.0413,101.24,4.1,mb,,122,0.368,1.21,us,us1000876w,2017-03-06T01:24:15.907Z,"26km SE of Tacna, Peru",earthquake,6.1,6,0.166,10,reviewed,us,us
2017-03-06T00:24:10.570Z,19.3853333,-155.2496667,1.526,1.46,md,26,65,0.001561,0.09,hv,hv61630821,2017-03-10T00:44:28.300Z,"5km SSW of Volcano, Hawaii",earthquake,0.15,0.16,0.185,9,reviewed,hv,hv
2017-03-06T00:05:19.100Z,33.3673333,-116.2953333,10.97,1.21,ml,41,102,0.07247,0.17,ci,ci37820088,2017-03-07T22:32:38.396Z,"14km NNE of Borrego Springs, CA",earthquake,0.24,0.44,0.163,24,reviewed,ci,ci
2017-03-06T00:01:51.650Z,38.811,-122.819,2.67,1.06,md,33,81,0.008232,0.03,nc,nc72770876,2017-03-08T01:08:23.946Z,"6km NW of The Geysers, California",earthquake,0.16,0.25,0.17,10,reviewed,nc,nc
2017-03-05T23:38:24.420Z,36.0091667,-117.806,1.43,0.75,ml,8,122,0.02672,0.07,ci,ci37820080,2017-03-07T22:32:40.650Z,"12km NE of Little Lake, CA",earthquake,0.21,0.27,0.355,4,reviewed,ci,ci
2017-03-05T23:37:19.080Z,36.01,-117.806,1.42,1.17,ml,11,122,0.02755,0.08,ci,ci37820072,2017-03-07T22:32:28.995Z,"12km NE of Little Lake, CA",earthquake,0.2,0.21,0.564,5,reviewed,ci,ci
2017-03-05T23:36:05.350Z,19.3853333,-155.2443333,2.666,1.61,md,29,51,0.006588,0.09,hv,hv61630756,2017-03-08T21:56:13.150Z,"5km S of Volcano, Hawaii",earthquake,0.17,0.16,0.075,6,reviewed,hv,hv
2017-03-05T22:53:01.380Z,38.7893333,-122.7555,0.64,0.95,md,18,82,0.01589,0.07,nc,nc72770861,2017-03-08T07:23:02.086Z,"1km N of The Geysers, California",earthquake,0.19,0.42,0.103,4,reviewed,nc,nc
2017-03-05T22:52:16.130Z,34.356,-118.473,2.52,1.3,ml,24,68,0.04471,0.22,ci,ci37820064,2017-03-07T22:32:20.161Z,"7km SSE of Santa Clarita, CA",earthquake,0.27,0.43,0.125,16,reviewed,ci,ci
2017-03-05T22:51:05.500Z,63.1713,-149.4587,85.3,1.3,ml,,,,0.56,ak,ak15456017,2017-03-10T01:36:44.665Z,"35km SW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-05T22:47:56.890Z,39.268,-110.6178333,16.71,1.64,ml,13,100,0.1731,0.14,uu,uu60187982,2017-03-06T18:06:07.250Z,"30km ESE of Huntington, Utah",earthquake,0.44,1.11,0.408,3,reviewed,uu,uu
2017-03-05T22:47:53.310Z,-5.999,149.353,31.07,6.3,mww,,17,3.326,0.99,us,us1000876f,2017-03-06T16:07:31.040Z,"32km NW of Kandrian, Papua New Guinea",earthquake,6.6,3.2,,,reviewed,us,us
2017-03-05T22:46:47.341Z,64.9947,-147.3348,0,1.1,ml,,,,0.41,ak,ak15442891,2017-03-10T01:36:44.325Z,"23km NNE of Badger, Alaska",explosion,,0,,,reviewed,ak,ak
2017-03-05T22:40:18.420Z,59.7,-152.8451,90.6,1.8,ml,,,,0.4,ak,ak15442889,2017-03-10T01:36:43.832Z,"57km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T22:28:11.240Z,-58.3599,-139.6975,10,5.1,mb,,35,27.199,0.69,us,us1000876d,2017-03-05T22:53:55.040Z,"Pacific-Antarctic Ridge",earthquake,5.6,1.7,0.084,46,reviewed,us,us
2017-03-05T22:25:57.321Z,60.6787,-149.1914,1.5,1.4,ml,,,,0.72,ak,ak15442886,2017-03-10T01:36:43.491Z,"29km WSW of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T22:14:16.370Z,38.8126667,-122.8203333,4.11,0.22,md,16,108,0.007883,0.05,nc,nc72770856,2017-03-08T06:37:01.997Z,"6km NW of The Geysers, California",earthquake,0.4,0.58,0.084,2,reviewed,nc,nc
2017-03-05T22:10:33.910Z,49.4285,-120.5736667,-0.51,2.38,ml,7,245,0.6288,0.49,uw,uw61254931,2017-03-07T19:07:45.017Z,"5km SW of Princeton, Canada",explosion,2.76,31.61,0.213,8,reviewed,uw,uw
2017-03-05T22:06:35.345Z,63.6466,-147.3703,1,1.2,ml,,,,0.58,ak,ak15442877,2017-03-10T01:36:43.126Z,"82km ESE of Healy, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-03-05T22:03:46.555Z,58.2619,-151.6047,11.4,1.9,ml,,,,0.54,ak,ak15456012,2017-03-10T01:36:42.765Z,"70km NE of Kodiak, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-03-05T21:57:19.170Z,46.5883333,-112.8246667,11.32,1.1,ml,9,84,0.237,0.11,mb,mb80201529,2017-03-06T18:39:25.900Z,"22km NNW of Deer Lodge, Montana",earthquake,0.57,1.67,,0,reviewed,mb,mb
2017-03-05T21:57:04.600Z,18.0986,-65.1617,11,2.5,Md,4,295.2,0.23625692,0.07,pr,pr17064005,2017-03-05T23:22:36.301Z,"26km SSE of Culebra, Puerto Rico",earthquake,0.8,0.6,0,3,reviewed,pr,pr
2017-03-05T21:53:14.362Z,57.1715,-152.2858,12,4.1,ml,,,,0.63,ak,ak15442466,2017-03-10T01:45:18.157Z,"61km SSE of Kodiak Station, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2017-03-05T21:44:08.290Z,64.7515,-149.2724,24.9,0.3,ml,,,,0.51,ak,ak15442467,2017-03-10T01:36:41.612Z,"20km NNW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T21:34:33.607Z,61.704,-148.2408,2.3,1.5,ml,,,,0.63,ak,ak15442463,2017-03-10T01:36:41.210Z,"33km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T21:29:29.530Z,37.6698333,-122.51,13.09,1.15,md,26,168,0.04291,0.06,nc,nc72770851,2017-03-08T11:56:02.604Z,"3km SW of Broadmoor, California",earthquake,0.38,0.52,0.109,13,reviewed,nc,nc
2017-03-05T21:15:21.450Z,33.984,-116.8486667,10.07,1.22,ml,33,66,0.06129,0.21,ci,ci37819936,2017-03-07T22:32:49.392Z,"7km NNE of Banning, CA",earthquake,0.29,0.66,0.178,29,reviewed,ci,ci
2017-03-05T21:13:16.244Z,63.6477,-153.1455,6.3,1.4,ml,,,,0.28,ak,ak15456008,2017-03-10T01:36:40.830Z,"145km ENE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T21:10:01.140Z,19.3833332,-155.2369995,3.24,1.71,md,26,84,0.01029,0.22,hv,hv61630531,2017-03-05T21:13:18.290Z,"5km S of Volcano, Hawaii",earthquake,0.28,0.33,0.29,16,automatic,hv,hv
2017-03-05T20:47:47.970Z,38.8136673,-122.7948303,2.5,0.91,md,10,133,0.005703,0.01,nc,nc72770841,2017-03-05T21:02:02.625Z,"5km NW of The Geysers, California",earthquake,0.51,1.15,0.09,4,automatic,nc,nc
2017-03-05T20:41:55.406Z,64.7604,-152.3719,2.1,1.3,ml,,,,0.59,ak,ak15442461,2017-03-10T01:36:40.418Z,"47km SSW of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T20:34:39.680Z,62.1479,-150.1017,53.5,1.8,ml,,,,0.48,ak,ak15442458,2017-03-10T01:36:39.949Z,"13km W of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T20:28:10.080Z,36.0386667,-117.7165,2.04,1.3,ml,12,69,0.04174,0.09,ci,ci37819912,2017-03-07T22:32:24.821Z,"20km ENE of Little Lake, CA",earthquake,0.16,0.23,0.17,7,reviewed,ci,ci
2017-03-05T20:22:52.750Z,19.382,-155.2451667,1.429,1.39,md,39,66,0.006769,0.09,hv,hv61630461,2017-03-08T23:08:41.960Z,"5km S of Volcano, Hawaii",earthquake,0.13,0.13,0.148,11,reviewed,hv,hv
2017-03-05T20:20:26.430Z,41.417,-112.7326667,6.37,1.29,md,9,150,0.2393,0.07,uu,uu60187787,2017-03-06T17:45:33.870Z,"55km WNW of Plain City, Utah",earthquake,0.56,0.88,0.171,5,reviewed,uu,uu
2017-03-05T20:12:39.889Z,60.1671,-147.7962,3.4,1.9,ml,,,,0.69,ak,ak15442456,2017-03-10T01:36:39.534Z,"83km SE of Whittier, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-05T20:06:20.450Z,19.382,-155.2448333,1.449,0.85,md,27,82,0.007041,0.08,hv,hv61630436,2017-03-08T23:22:24.070Z,"5km S of Volcano, Hawaii",earthquake,0.18,0.15,0.169,8,reviewed,hv,hv
2017-03-05T19:57:27.270Z,19.3863333,-155.2443333,2.826,1.56,md,26,79,0.006637,0.08,hv,hv61630401,2017-03-10T01:01:43.410Z,"4km S of Volcano, Hawaii",earthquake,0.17,0.17,0.035,6,reviewed,hv,hv
2017-03-05T19:49:06.360Z,61.7143,-149.7709,42.3,1.8,ml,,,,0.47,ak,ak15442071,2017-03-10T01:36:39.085Z,"9km NNE of Houston, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T19:41:52.284Z,59.2346,-153.0323,75,2.1,ml,,,,0.41,ak,ak15442063,2017-03-10T01:36:38.572Z,"90km SW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T19:40:39.180Z,61.9685,-152.1585,124,2.3,ml,,,,0.5,ak,ak15442060,2017-03-10T01:36:38.019Z,"113km WSW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T19:34:51.279Z,61.924,-151.014,70.9,1.6,ml,,,,0.29,ak,ak15442056,2017-03-10T01:36:37.570Z,"55km WNW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T19:34:07.050Z,58.2845,-154.9285,3.7,1.6,ml,,,,0.64,ak,ak15442057,2017-03-10T01:36:37.185Z,"100km NNW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T19:27:39.570Z,38.8066667,-122.8115,2.4,1.18,md,32,105,0.01272,0.07,nc,nc72770826,2017-03-08T09:41:02.373Z,"5km NW of The Geysers, California",earthquake,0.27,0.36,0.289,13,reviewed,nc,nc
2017-03-05T19:17:23.850Z,38.8081667,-122.8175,2.83,1.55,md,39,82,0.009151,0.05,nc,nc72770816,2017-03-08T04:17:02.736Z,"6km WNW of The Geysers, California",earthquake,0.15,0.23,0.184,14,reviewed,nc,nc
2017-03-05T19:14:51.570Z,44.8065,-110.8808333,5.98,2.05,ml,22,90,0.02822,0.15,uu,uu60187767,2017-03-06T16:51:02.160Z,"23km NE of West Yellowstone, Montana",earthquake,0.43,0.61,0.503,3,reviewed,uu,uu
2017-03-05T19:14:49.540Z,37.7546667,-113.1491667,3.5,3.3,ml,22,81,0.2331,0.25,uu,uu60187772,2017-03-07T06:41:30.762Z,"11km NW of Cedar City, Utah",earthquake,0.49,8.91,0.218,16,reviewed,uu,uu
2017-03-05T19:14:26.465Z,51.4622,-177.4658,38.3,2,ml,,,,0.22,ak,ak15442054,2017-03-10T01:36:36.789Z,"66km SE of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-05T19:04:55.610Z,33.646,-116.6848333,14.12,1.1,ml,27,59,0.06945,0.16,ci,ci37819904,2017-03-07T22:33:01.620Z,"10km N of Anza, CA",earthquake,0.32,0.47,0.201,29,reviewed,ci,ci
2017-03-05T18:56:48.522Z,64.9052,-149.5922,18.2,0.6,ml,,,,0.39,ak,ak15442051,2017-03-10T01:36:36.405Z,"42km NNW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-05T18:50:16.820Z,35.9883333,-120.5535,6.41,0.47,md,14,77,0.02511,0.04,nc,nc72770811,2017-03-08T05:49:02.905Z,"24km SW of Coalinga, California",earthquake,0.38,0.7,0.588,5,reviewed,nc,nc
2017-03-05T18:50:10.000Z,19.1945,-66.6804,36,3.3,Md,16,255.6,0.72763538,0.28,pr,pr17064004,2017-03-05T19:12:10.663Z,"79km N of Hatillo, Puerto Rico",earthquake,1.4,7.4,0,13,reviewed,pr,pr
2017-03-05T18:43:08.519Z,60.2334,-141.0284,1.8,1.6,ml,,,,0.74,ak,ak15442047,2017-03-10T01:36:35.983Z,"80km ENE of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T18:30:35.604Z,66.9828,-163.3546,21.7,1.8,ml,,,,0.55,ak,ak15455996,2017-03-10T01:36:35.653Z,"34km WNW of Kotzebue, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-03-05T18:11:10.320Z,19.2096672,-155.4193268,32.15,1.89,md,46,143,0.03453,0.21,hv,hv61630251,2017-03-05T18:14:26.190Z,"6km E of Pahala, Hawaii",earthquake,0.55,0.9,0.26,5,automatic,hv,hv
2017-03-05T17:51:50.150Z,48.6958333,-114.9273333,1.49,1.37,ml,10,166,0.355,0.11,mb,mb80201564,2017-03-06T22:04:06.210Z,"22km SSE of Eureka, Montana",earthquake,0.63,5.91,0.275,4,reviewed,mb,mb
2017-03-05T17:44:45.840Z,44.7978333,-110.8881667,6.28,2.55,ml,19,186,0.02845,0.14,uu,uu60187752,2017-03-06T16:31:55.890Z,"22km NE of West Yellowstone, Montana",earthquake,0.46,0.61,0.337,3,reviewed,uu,uu
2017-03-05T17:44:42.189Z,63.3092,-151.3712,0,1.1,ml,,,,0.29,ak,ak15455995,2017-03-10T01:36:35.325Z,"121km W of Cantwell, Alaska",other event,,0,,,reviewed,ak,ak
2017-03-05T17:37:32.287Z,60.3345,-140.0461,1.8,1.3,ml,,,,0.51,ak,ak15442045,2017-03-10T01:36:34.955Z,"89km NNW of Yakutat, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T17:36:10.580Z,33.7055,-116.7385,15.5,0.19,ml,11,164,0.02106,0.05,ci,ci37152164,2017-03-07T22:33:15.921Z,"4km SSW of Idyllwild, CA",earthquake,0.27,0.37,0.209,6,reviewed,ci,ci
2017-03-05T17:36:04.880Z,19.3813333,-155.2451667,1.519,0.82,md,22,78,0.007134,0.07,hv,hv61630131,2017-03-06T04:22:05.680Z,"5km S of Volcano, Hawaii",earthquake,0.13,0.11,0.123,5,reviewed,hv,hv
2017-03-05T17:36:03.670Z,33.7235,-116.829,15.65,0.54,ml,16,191,0.08699,0.07,ci,ci37819768,2017-03-07T22:32:59.113Z,"6km ESE of Valle Vista, CA",earthquake,0.28,0.34,0.153,9,reviewed,ci,ci
2017-03-05T17:33:38.571Z,64.8741,-149.0039,21.1,0.3,ml,,,,0.49,ak,ak15442043,2017-03-10T01:36:34.598Z,"33km N of North Nenana, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-05T17:33:37.990Z,35.7882,-97.2014,5,2.6,mb_lg,,32,0.133,0.16,us,us10008756,2017-03-05T22:06:49.040Z,"14km N of Luther, Oklahoma",earthquake,1,2,0.12,18,reviewed,us,us
2017-03-05T17:21:57.965Z,61.2957,-150.6127,53.4,1.3,ml,,,,0.47,ak,ak15455992,2017-03-10T01:36:34.222Z,"39km WNW of Anchorage, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-03-05T17:20:53.580Z,19.3823333,-155.2415,2.899,1.3,md,24,83,0.00876,0.07,hv,hv61630096,2017-03-06T04:39:57.290Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.23,0.142,8,reviewed,hv,hv
2017-03-05T17:13:33.710Z,19.377,-155.234,3.069,0.9,md,17,91,0.007111,0.1,hv,hv61630066,2017-03-06T04:30:49.050Z,"5km S of Volcano, Hawaii",earthquake,0.36,0.27,0.222,6,reviewed,hv,hv
2017-03-05T17:09:55.900Z,19.1878338,-155.4833374,34.34,1.87,md,35,75,0.03798,0.17,hv,hv61630061,2017-03-05T17:13:12.340Z,"1km S of Pahala, Hawaii",earthquake,0.65,1.07,0.06,3,automatic,hv,hv
2017-03-05T17:09:11.200Z,61.7438,-147.8062,32.4,1.5,ml,,,,0.53,ak,ak15442041,2017-03-10T01:36:33.805Z,"55km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T16:54:37.910Z,19.4405,-155.2618333,35.872,1.66,md,10,143,0.1284,0.07,hv,hv61630021,2017-03-05T18:02:32.210Z,"2km WNW of Volcano, Hawaii",earthquake,1.13,1.59,0.019,4,reviewed,hv,hv
2017-03-05T16:52:12.573Z,63.5206,-151.1451,6.7,1.3,ml,,,,0.47,ak,ak15442040,2017-03-10T01:36:33.436Z,"110km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T16:51:46.240Z,53.0599,-167.9451,68.9,2.3,ml,,,,0.66,ak,ak15442038,2017-03-10T01:36:33.093Z,"63km ENE of Nikolski, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-03-05T16:48:57.154Z,62.9767,-150.5985,82.8,1.1,ml,,,,0.6,ak,ak15455988,2017-03-10T01:36:32.735Z,"76km NNW of Talkeetna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-03-05T16:46:44.784Z,52.389,-169.7585,79.4,2.5,ml,,,,0.37,ak,ak15455987,2017-03-10T01:36:32.414Z,"69km ESE of Yunaska Island, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-03-05T16:44:01.090Z,33.7063333,-116.7483333,15.47,1.37,ml,46,40,0.02889,0.14,ci,ci37819760,2017-03-07T22:32:16.872Z,"5km SW of Idyllwild, CA",earthquake,0.17,0.31,0.217,25,reviewed,ci,ci
2017-03-05T16:41:45.180Z,19.3821667,-155.2396667,2.819,1.17,md,34,44,0.0086,0.08,hv,hv61629976,2017-03-05T20:08:47.530Z,"5km S of Volcano, Hawaii",earthquake,0.23,0.2,0.278,13,reviewed,hv,hv
2017-03-05T16:41:20.840Z,19.3245,-155.2236667,6.837,0.77,md,6,284,0.04963,0.1,hv,hv61629966,2017-03-05T20:15:24.530Z,"11km S of Volcano, Hawaii",earthquake,4.22,1.14,0.025,2,reviewed,hv,hv
2017-03-05T16:37:16.280Z,19.3815,-155.2381667,3.029,2.23,ml,43,76,0.00822,0.09,hv,hv61629961,2017-03-05T19:58:33.889Z,"5km S of Volcano, Hawaii",earthquake,0.17,0.16,0.203,12,reviewed,hv,hv
2017-03-05T16:33:52.000Z,33.5868333,-117.2463333,16.6,0.84,ml,20,139,0.04447,0.16,ci,ci37819744,2017-03-07T22:33:14.968Z,"3km ESE of Wildomar, CA",earthquake,0.32,0.63,0.167,12,reviewed,ci,ci
2017-03-05T16:29:10.360Z,19.3835,-155.2376667,2.099,0.64,md,16,90,0.01026,0.09,hv,hv61629931,2017-03-06T04:14:56.490Z,"5km S of Volcano, Hawaii",earthquake,0.18,0.26,0.127,6,reviewed,hv,hv
2017-03-05T16:28:43.478Z,64.6996,-149.0303,14.8,0.4,ml,,,,0.35,ak,ak15441653,2017-03-10T01:36:32.007Z,"14km NNE of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-03-05T16:28:13.690Z,19.3796667,-155.2411667,2.219,0.79,md,22,83,0.00609,0.08,hv,hv61629921,2017-03-06T03:51:35.940Z,"5km S of Volcano, Hawaii",earthquake,0.17,0.16,0.097,7,reviewed,hv,hv
2017-03-05T16:26:32.664Z,60.9353,-149.6262,31.5,1.4,ml,,,,0.56,ak,ak15441652,2017-03-10T01:36:31.542Z,"34km SSE of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T16:22:25.970Z,38.843,-122.8268333,1.95,0.64,md,16,61,0.008067,0.01,nc,nc72770796,2017-03-08T05:39:02.885Z,"9km WNW of Cobb, California",earthquake,0.24,0.54,0.099,4,reviewed,nc,nc
2017-03-05T16:17:47.420Z,43.2796667,-110.7718333,5.91,1.81,ml,15,119,0.101,0.22,mb,mb80201454,2017-03-06T15:20:51.210Z,"1km ESE of Hoback, Wyoming",earthquake,0.94,1.84,0.419,9,reviewed,mb,mb
2017-03-05T16:17:19.050Z,19.3823333,-155.2358333,2.339,3.53,ml,52,44,0.009816,0.1,hv,hv61629886,2017-03-05T18:18:33.509Z,"5km S of Volcano, Hawaii",earthquake,0.18,0.16,0.211,19,reviewed,hv,hv
2017-03-05T16:13:43.360Z,19.3905,-155.248,2.766,3.11,md,29,65,0.005865,0.08,hv,hv60240378,2017-03-06T14:47:40.040Z,"4km SSW of Volcano, Hawaii",earthquake,0.19,0.22,0.123,8,reviewed,hv,hv
2017-03-05T16:13:18.870Z,19.3786667,-155.2373333,2.339,3.88,ml,54,43,0.00594,0.11,hv,hv61629871,2017-03-09T13:23:51.004Z,"5km S of Volcano, Hawaii",earthquake,0.16,0.14,0.231,19,reviewed,hv,hv
2017-03-05T16:10:34.620Z,19.3863333,-155.2463333,2.676,0.8,md,28,64,0.004769,0.07,hv,hv61629866,2017-03-05T21:10:53.830Z,"5km S of Volcano, Hawaii",earthquake,0.19,0.21,0.137,7,reviewed,hv,hv
2017-03-05T16:07:07.439Z,36.6981,-116.3173,9.3,1.1,ml,20,71.99,0.056,0.1257,nn,nn00580926,2017-03-05T17:04:10.551Z,"45km ESE of Beatty, Nevada",earthquake,,1,0.24,12,reviewed,nn,nn
2017-03-05T16:06:32.330Z,19.3818333,-155.2413333,2.179,3.52,ml,54,44,0.008251,0.1,hv,hv61629851,2017-03-05T18:08:04.271Z,"5km S of Volcano, Hawaii",earthquake,0.17,0.15,0.162,20,reviewed,hv,hv
2017-03-05T16:06:15.460Z,19.3821667,-155.2425,2.549,1.87,md,24,82,0.008738,0.08,hv,hv61629846,2017-03-06T00:08:54.265Z,"5km S of Volcano, Hawaii",earthquake,0.2,0.17,0.194,6,reviewed,hv,hv
2017-03-05T16:05:57.530Z,19.3811667,-155.2406667,2.079,1.38,md,22,85,0.007559,0.09,hv,hv61629841,2017-03-05T17:18:34.100Z,"5km S of Volcano, Hawaii",earthquake,0.21,0.16,0.052,4,reviewed,hv,hv
2017-03-05T16:04:58.700Z,19.3826667,-155.2418333,2.299,1.29,md,31,83,0.009125,0.08,hv,hv61629836,2017-03-06T00:07:33.384Z,"5km S of Volcano, Hawaii",earthquake,0.15,0.15,0.209,9,reviewed,hv,hv
2017-03-05T16:02:37.390Z,19.3813333,-155.244,1.949,2.16,ml,28,52,0.008055,0.08,hv,hv61629831,2017-03-06T04:09:22.130Z,"5km S of Volcano, Hawaii",earthquake,0.15,0.14,0.159,10,reviewed,hv,hv
2017-03-05T15:59:29.390Z,19.3818333,-155.2408333,2.059,2.41,ml,31,78,0.008225,0.08,hv,hv61629826,2017-03-05T20:58:13.920Z,"5km S of Volcano, Hawaii",earthquake,0.17,0.14,0.102,16,reviewed,hv,hv
2017-03-05T15:59:08.000Z,19.3805,-155.2416667,1.769,0.47,md,17,100,0.006968,0.06,hv,hv61629821,2017-03-05T20:44:26.750Z,"5km S of Volcano, Hawaii",earthquake,0.22,0.17,0.066,4,reviewed,hv,hv
2017-03-05T15:56:10.542Z,59.5998,-152.6639,74.3,1.5,ml,,,,0.28,ak,ak15455984,2017-03-10T01:36:31.163Z,"50km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-05T15:48:33.030Z,-6.1617,148.9734,53.75,4.6,mb,,76,3.689,0.6,us,us1000874r,2017-03-05T16:46:12.040Z,"64km W of Kandrian, Papua New Guinea",earthquake,10.6,9.2,0.114,23,reviewed,us,us
2017-03-05T15:45:14.420Z,44.1056667,-123.0785,-0.29,1.72,ml,7,134,0.1132,0.14,uw,uw61254896,2017-03-07T18:57:58.270Z,"3km SSW of Coburg, Oregon",explosion,0.44,31.61,0.233,5,reviewed,uw,uw
2017-03-05T15:31:47.080Z,19.4101667,-155.2638333,1.455,0.74,md,26,51,0.004194,0.08,hv,hv61629706,2017-03-05T20:35:17.860Z,"3km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.175,7,reviewed,hv,hv
